date,ticker,expiry,side,strike,volume
2026-07-02,QCOM,2026-07-31,CALL,177.5,1.0
2026-07-02,QCOM,2026-07-31,CALL,180.0,7.0
2026-07-02,QCOM,2026-07-31,CALL,182.5,3.0
2026-07-02,QCOM,2026-07-31,CALL,185.0,88.0
2026-07-02,QCOM,2026-07-31,CALL,187.5,318.0
2026-07-02,QCOM,2026-07-31,CALL,190.0,50.0
2026-07-02,QCOM,2026-07-31,CALL,192.5,47.0
2026-07-02,QCOM,2026-07-31,CALL,195.0,18.0
2026-07-02,QCOM,2026-07-31,CALL,197.5,15.0
2026-07-02,QCOM,2026-07-31,CALL,200.0,821.0
2026-07-02,QCOM,2026-07-31,CALL,202.5,10.0
2026-07-02,QCOM,2026-07-31,CALL,205.0,43.0
2026-07-02,QCOM,2026-07-31,CALL,207.5,14.0
2026-07-02,QCOM,2026-07-31,CALL,210.0,47.0
2026-07-02,QCOM,2026-07-31,CALL,212.5,22.0
2026-07-02,QCOM,2026-07-31,CALL,215.0,23.0
2026-07-02,QCOM,2026-07-31,CALL,217.5,3.0
2026-07-02,QCOM,2026-07-31,CALL,220.0,46.0
2026-07-02,QCOM,2026-07-31,CALL,222.5,5.0
2026-07-02,QCOM,2026-07-31,CALL,225.0,18.0
2026-07-02,QCOM,2026-07-31,CALL,227.5,5.0
2026-07-02,QCOM,2026-07-31,CALL,230.0,34.0
2026-07-02,QCOM,2026-07-31,CALL,232.5,5.0
2026-07-02,QCOM,2026-07-31,CALL,235.0,32.0
2026-07-02,QCOM,2026-07-31,CALL,237.5,8.0
2026-07-02,QCOM,2026-07-31,CALL,240.0,144.0
2026-07-02,QCOM,2026-07-31,CALL,242.5,88.0
2026-07-02,QCOM,2026-07-31,CALL,245.0,128.0
2026-07-02,QCOM,2026-07-31,CALL,250.0,243.0
2026-07-02,QCOM,2026-07-31,CALL,255.0,1.0
2026-07-02,QCOM,2026-07-31,CALL,260.0,246.0
2026-07-02,QCOM,2026-07-31,CALL,265.0,8.0
2026-07-02,QCOM,2026-07-31,CALL,270.0,10.0
2026-07-02,QCOM,2026-07-31,CALL,275.0,1.0
2026-07-02,QCOM,2026-07-31,CALL,280.0,14.0
2026-07-02,QCOM,2026-07-31,CALL,285.0,4.0
2026-07-02,QCOM,2026-07-31,CALL,290.0,25.0
2026-07-02,QCOM,2026-07-31,CALL,295.0,3.0
2026-07-02,QCOM,2026-07-31,CALL,300.0,82.0
2026-07-02,QCOM,2026-07-31,PUT,120.0,14.0
2026-07-02,QCOM,2026-07-31,PUT,125.0,3.0
2026-07-02,QCOM,2026-07-31,PUT,130.0,1.0
2026-07-02,QCOM,2026-07-31,PUT,135.0,4.0
2026-07-02,QCOM,2026-07-31,PUT,140.0,25.0
2026-07-02,QCOM,2026-07-31,PUT,145.0,154.0
2026-07-02,QCOM,2026-07-31,PUT,150.0,10.0
2026-07-02,QCOM,2026-07-31,PUT,155.0,25.0
2026-07-02,QCOM,2026-07-31,PUT,160.0,48.0
2026-07-02,QCOM,2026-07-31,PUT,165.0,50.0
2026-07-02,QCOM,2026-07-31,PUT,170.0,37.0
2026-07-02,QCOM,2026-07-31,PUT,172.5,6.0
2026-07-02,QCOM,2026-07-31,PUT,175.0,62.0
2026-07-02,QCOM,2026-07-31,PUT,177.5,5.0
2026-07-02,QCOM,2026-07-31,PUT,180.0,117.0
2026-07-02,QCOM,2026-07-31,PUT,182.5,14.0
2026-07-02,QCOM,2026-07-31,PUT,185.0,70.0
2026-07-02,QCOM,2026-07-31,PUT,187.5,10.0
2026-07-02,QCOM,2026-07-31,PUT,190.0,9.0
2026-07-02,QCOM,2026-07-31,PUT,192.5,4.0
2026-07-02,QCOM,2026-07-31,PUT,195.0,6.0
2026-07-02,QCOM,2026-07-31,PUT,197.5,4.0
2026-07-02,QCOM,2026-07-31,PUT,200.0,10.0
2026-07-02,QCOM,2026-07-31,PUT,202.5,6.0
2026-07-02,QCOM,2026-07-31,PUT,205.0,1.0
2026-07-02,QCOM,2026-07-31,PUT,207.5,1.0
2026-07-02,QCOM,2026-07-31,PUT,210.0,1.0
2026-07-02,QCOM,2026-07-31,PUT,212.5,1.0
2026-07-02,QCOM,2026-07-31,PUT,215.0,2.0
2026-07-02,QCOM,2026-07-31,PUT,217.5,3.0
2026-07-02,QCOM,2026-07-31,PUT,220.0,1.0
2026-07-02,QCOM,2026-07-31,PUT,222.5,
2026-07-02,QCOM,2026-07-31,PUT,225.0,10.0
2026-07-02,QCOM,2026-07-31,PUT,227.5,
2026-07-02,QCOM,2026-07-31,PUT,230.0,1.0
2026-07-02,QCOM,2026-07-31,PUT,232.5,
2026-07-02,QCOM,2026-07-31,PUT,235.0,1.0
2026-07-02,QCOM,2026-07-31,PUT,237.5,13.0
2026-07-02,QCOM,2026-07-31,PUT,240.0,1.0
2026-07-02,QCOM,2026-07-31,PUT,245.0,12.0
2026-07-02,QCOM,2026-07-31,PUT,250.0,14.0
2026-07-02,QCOM,2026-07-31,PUT,260.0,2.0
2026-07-02,QCOM,2026-07-31,PUT,270.0,
2026-07-02,QCOM,2026-07-31,PUT,275.0,
2026-07-02,QCOM,2026-07-31,PUT,285.0,13.0
2026-07-02,QCOM,2026-07-31,PUT,295.0,
2026-07-02,TSLA,2026-07-31,CALL,100.0,
2026-07-02,TSLA,2026-07-31,CALL,110.0,2.0
2026-07-02,TSLA,2026-07-31,CALL,120.0,1.0
2026-07-02,TSLA,2026-07-31,CALL,160.0,
2026-07-02,TSLA,2026-07-31,CALL,180.0,
2026-07-02,TSLA,2026-07-31,CALL,200.0,1.0
2026-07-02,TSLA,2026-07-31,CALL,210.0,
2026-07-02,TSLA,2026-07-31,CALL,220.0,
2026-07-02,TSLA,2026-07-31,CALL,250.0,1.0
2026-07-02,TSLA,2026-07-31,CALL,255.0,1.0
2026-07-02,TSLA,2026-07-31,CALL,260.0,1.0
2026-07-02,TSLA,2026-07-31,CALL,265.0,2.0
2026-07-02,TSLA,2026-07-31,CALL,270.0,
2026-07-02,TSLA,2026-07-31,CALL,275.0,6.0
2026-07-02,TSLA,2026-07-31,CALL,280.0,1.0
2026-07-02,TSLA,2026-07-31,CALL,285.0,1.0
2026-07-02,TSLA,2026-07-31,CALL,290.0,92.0
2026-07-02,TSLA,2026-07-31,CALL,295.0,94.0
2026-07-02,TSLA,2026-07-31,CALL,300.0,10.0
2026-07-02,TSLA,2026-07-31,CALL,305.0,68.0
2026-07-02,TSLA,2026-07-31,CALL,310.0,68.0
2026-07-02,TSLA,2026-07-31,CALL,315.0,96.0
2026-07-02,TSLA,2026-07-31,CALL,320.0,96.0
2026-07-02,TSLA,2026-07-31,CALL,325.0,1.0
2026-07-02,TSLA,2026-07-31,CALL,330.0,1.0
2026-07-02,TSLA,2026-07-31,CALL,335.0,2.0
2026-07-02,TSLA,2026-07-31,CALL,340.0,16.0
2026-07-02,TSLA,2026-07-31,CALL,345.0,3.0
2026-07-02,TSLA,2026-07-31,CALL,350.0,33.0
2026-07-02,TSLA,2026-07-31,CALL,355.0,4.0
2026-07-02,TSLA,2026-07-31,CALL,360.0,1.0
2026-07-02,TSLA,2026-07-31,CALL,365.0,2.0
2026-07-02,TSLA,2026-07-31,CALL,370.0,13.0
2026-07-02,TSLA,2026-07-31,CALL,375.0,18.0
2026-07-02,TSLA,2026-07-31,CALL,380.0,40.0
2026-07-02,TSLA,2026-07-31,CALL,385.0,89.0
2026-07-02,TSLA,2026-07-31,CALL,390.0,85.0
2026-07-02,TSLA,2026-07-31,CALL,395.0,38.0
2026-07-02,TSLA,2026-07-31,CALL,400.0,258.0
2026-07-02,TSLA,2026-07-31,CALL,405.0,54.0
2026-07-02,TSLA,2026-07-31,CALL,410.0,173.0
2026-07-02,TSLA,2026-07-31,CALL,415.0,146.0
2026-07-02,TSLA,2026-07-31,CALL,420.0,350.0
2026-07-02,TSLA,2026-07-31,CALL,425.0,609.0
2026-07-02,TSLA,2026-07-31,CALL,430.0,1920.0
2026-07-02,TSLA,2026-07-31,CALL,435.0,450.0
2026-07-02,TSLA,2026-07-31,CALL,440.0,495.0
2026-07-02,TSLA,2026-07-31,CALL,445.0,216.0
2026-07-02,TSLA,2026-07-31,CALL,450.0,1073.0
2026-07-02,TSLA,2026-07-31,CALL,455.0,129.0
2026-07-02,TSLA,2026-07-31,CALL,460.0,333.0
2026-07-02,TSLA,2026-07-31,CALL,465.0,98.0
2026-07-02,TSLA,2026-07-31,CALL,470.0,285.0
2026-07-02,TSLA,2026-07-31,CALL,475.0,197.0
2026-07-02,TSLA,2026-07-31,CALL,480.0,1273.0
2026-07-02,TSLA,2026-07-31,CALL,485.0,381.0
2026-07-02,TSLA,2026-07-31,CALL,490.0,304.0
2026-07-02,TSLA,2026-07-31,CALL,495.0,123.0
2026-07-02,TSLA,2026-07-31,CALL,500.0,885.0
2026-07-02,TSLA,2026-07-31,CALL,505.0,45.0
2026-07-02,TSLA,2026-07-31,CALL,510.0,110.0
2026-07-02,TSLA,2026-07-31,CALL,515.0,126.0
2026-07-02,TSLA,2026-07-31,CALL,520.0,322.0
2026-07-02,TSLA,2026-07-31,CALL,525.0,63.0
2026-07-02,TSLA,2026-07-31,CALL,530.0,292.0
2026-07-02,TSLA,2026-07-31,CALL,535.0,8.0
2026-07-02,TSLA,2026-07-31,CALL,540.0,38.0
2026-07-02,TSLA,2026-07-31,CALL,545.0,25.0
2026-07-02,TSLA,2026-07-31,CALL,550.0,105.0
2026-07-02,TSLA,2026-07-31,CALL,555.0,20.0
2026-07-02,TSLA,2026-07-31,CALL,560.0,15.0
2026-07-02,TSLA,2026-07-31,CALL,565.0,3.0
2026-07-02,TSLA,2026-07-31,CALL,570.0,841.0
2026-07-02,TSLA,2026-07-31,CALL,575.0,13.0
2026-07-02,TSLA,2026-07-31,CALL,580.0,13.0
2026-07-02,TSLA,2026-07-31,CALL,585.0,72.0
2026-07-02,TSLA,2026-07-31,CALL,590.0,3.0
2026-07-02,TSLA,2026-07-31,CALL,595.0,41.0
2026-07-02,TSLA,2026-07-31,CALL,600.0,86.0
2026-07-02,TSLA,2026-07-31,CALL,605.0,1.0
2026-07-02,TSLA,2026-07-31,CALL,610.0,189.0
2026-07-02,TSLA,2026-07-31,CALL,615.0,148.0
2026-07-02,TSLA,2026-07-31,CALL,620.0,93.0
2026-07-02,TSLA,2026-07-31,CALL,625.0,128.0
2026-07-02,TSLA,2026-07-31,CALL,630.0,397.0
2026-07-02,TSLA,2026-07-31,CALL,640.0,148.0
2026-07-02,TSLA,2026-07-31,CALL,650.0,139.0
2026-07-02,TSLA,2026-07-31,CALL,660.0,132.0
2026-07-02,TSLA,2026-07-31,CALL,670.0,40.0
2026-07-02,TSLA,2026-07-31,CALL,680.0,402.0
2026-07-02,TSLA,2026-07-31,CALL,690.0,146.0
2026-07-02,TSLA,2026-07-31,CALL,700.0,74.0
2026-07-02,TSLA,2026-07-31,CALL,710.0,227.0
2026-07-02,TSLA,2026-07-31,CALL,720.0,62.0
2026-07-02,TSLA,2026-07-31,CALL,730.0,85.0
2026-07-02,TSLA,2026-07-31,CALL,740.0,4.0
2026-07-02,TSLA,2026-07-31,CALL,750.0,2.0
2026-07-02,TSLA,2026-07-31,CALL,760.0,1.0
2026-07-02,TSLA,2026-07-31,CALL,770.0,32.0
2026-07-02,TSLA,2026-07-31,CALL,780.0,5.0
2026-07-02,TSLA,2026-07-31,PUT,90.0,88.0
2026-07-02,TSLA,2026-07-31,PUT,100.0,28.0
2026-07-02,TSLA,2026-07-31,PUT,110.0,20.0
2026-07-02,TSLA,2026-07-31,PUT,120.0,37.0
2026-07-02,TSLA,2026-07-31,PUT,130.0,19.0
2026-07-02,TSLA,2026-07-31,PUT,140.0,7.0
2026-07-02,TSLA,2026-07-31,PUT,150.0,5.0
2026-07-02,TSLA,2026-07-31,PUT,160.0,15.0
2026-07-02,TSLA,2026-07-31,PUT,170.0,14.0
2026-07-02,TSLA,2026-07-31,PUT,180.0,1.0
2026-07-02,TSLA,2026-07-31,PUT,190.0,9.0
2026-07-02,TSLA,2026-07-31,PUT,200.0,3.0
2026-07-02,TSLA,2026-07-31,PUT,210.0,5.0
2026-07-02,TSLA,2026-07-31,PUT,220.0,18.0
2026-07-02,TSLA,2026-07-31,PUT,230.0,1.0
2026-07-02,TSLA,2026-07-31,PUT,240.0,27.0
2026-07-02,TSLA,2026-07-31,PUT,250.0,40.0
2026-07-02,TSLA,2026-07-31,PUT,255.0,1.0
2026-07-02,TSLA,2026-07-31,PUT,260.0,1.0
2026-07-02,TSLA,2026-07-31,PUT,265.0,1.0
2026-07-02,TSLA,2026-07-31,PUT,270.0,1.0
2026-07-02,TSLA,2026-07-31,PUT,275.0,11.0
2026-07-02,TSLA,2026-07-31,PUT,280.0,7.0
2026-07-02,TSLA,2026-07-31,PUT,285.0,1.0
2026-07-02,TSLA,2026-07-31,PUT,290.0,69.0
2026-07-02,TSLA,2026-07-31,PUT,295.0,3.0
2026-07-02,TSLA,2026-07-31,PUT,300.0,65.0
2026-07-02,TSLA,2026-07-31,PUT,305.0,2.0
2026-07-02,TSLA,2026-07-31,PUT,310.0,64.0
2026-07-02,TSLA,2026-07-31,PUT,315.0,7.0
2026-07-02,TSLA,2026-07-31,PUT,320.0,22.0
2026-07-02,TSLA,2026-07-31,PUT,325.0,41.0
2026-07-02,TSLA,2026-07-31,PUT,330.0,130.0
2026-07-02,TSLA,2026-07-31,PUT,335.0,49.0
2026-07-02,TSLA,2026-07-31,PUT,340.0,148.0
2026-07-02,TSLA,2026-07-31,PUT,345.0,232.0
2026-07-02,TSLA,2026-07-31,PUT,350.0,333.0
2026-07-02,TSLA,2026-07-31,PUT,355.0,75.0
2026-07-02,TSLA,2026-07-31,PUT,360.0,156.0
2026-07-02,TSLA,2026-07-31,PUT,365.0,115.0
2026-07-02,TSLA,2026-07-31,PUT,370.0,185.0
2026-07-02,TSLA,2026-07-31,PUT,375.0,163.0
2026-07-02,TSLA,2026-07-31,PUT,380.0,151.0
2026-07-02,TSLA,2026-07-31,PUT,385.0,211.0
2026-07-02,TSLA,2026-07-31,PUT,390.0,275.0
2026-07-02,TSLA,2026-07-31,PUT,395.0,178.0
2026-07-02,TSLA,2026-07-31,PUT,400.0,363.0
2026-07-02,TSLA,2026-07-31,PUT,405.0,48.0
2026-07-02,TSLA,2026-07-31,PUT,410.0,739.0
2026-07-02,TSLA,2026-07-31,PUT,415.0,141.0
2026-07-02,TSLA,2026-07-31,PUT,420.0,271.0
2026-07-02,TSLA,2026-07-31,PUT,425.0,213.0
2026-07-02,TSLA,2026-07-31,PUT,430.0,1668.0
2026-07-02,TSLA,2026-07-31,PUT,435.0,50.0
2026-07-02,TSLA,2026-07-31,PUT,440.0,67.0
2026-07-02,TSLA,2026-07-31,PUT,445.0,2.0
2026-07-02,TSLA,2026-07-31,PUT,450.0,23.0
2026-07-02,TSLA,2026-07-31,PUT,455.0,3.0
2026-07-02,TSLA,2026-07-31,PUT,460.0,6.0
2026-07-02,TSLA,2026-07-31,PUT,465.0,3.0
2026-07-02,TSLA,2026-07-31,PUT,470.0,2.0
2026-07-02,TSLA,2026-07-31,PUT,475.0,10.0
2026-07-02,TSLA,2026-07-31,PUT,480.0,1.0
2026-07-02,TSLA,2026-07-31,PUT,485.0,8.0
2026-07-02,TSLA,2026-07-31,PUT,490.0,1.0
2026-07-02,TSLA,2026-07-31,PUT,495.0,1.0
2026-07-02,TSLA,2026-07-31,PUT,500.0,2.0
2026-07-02,TSLA,2026-07-31,PUT,505.0,1.0
2026-07-02,TSLA,2026-07-31,PUT,510.0,
2026-07-02,TSLA,2026-07-31,PUT,520.0,
2026-07-02,TSLA,2026-07-31,PUT,590.0,
2026-07-02,TSLA,2026-07-31,PUT,610.0,
2026-07-02,V,2026-07-31,CALL,260.0,1.0
2026-07-02,V,2026-07-31,CALL,270.0,2.0
2026-07-02,V,2026-07-31,CALL,275.0,2.0
2026-07-02,V,2026-07-31,CALL,290.0,
2026-07-02,V,2026-07-31,CALL,300.0,1.0
2026-07-02,V,2026-07-31,CALL,305.0,6.0
2026-07-02,V,2026-07-31,CALL,310.0,2.0
2026-07-02,V,2026-07-31,CALL,315.0,1.0
2026-07-02,V,2026-07-31,CALL,320.0,3.0
2026-07-02,V,2026-07-31,CALL,325.0,3.0
2026-07-02,V,2026-07-31,CALL,330.0,3.0
2026-07-02,V,2026-07-31,CALL,335.0,12.0
2026-07-02,V,2026-07-31,CALL,340.0,31.0
2026-07-02,V,2026-07-31,CALL,345.0,66.0
2026-07-02,V,2026-07-31,CALL,350.0,63.0
2026-07-02,V,2026-07-31,CALL,355.0,36.0
2026-07-02,V,2026-07-31,CALL,360.0,59.0
2026-07-02,V,2026-07-31,CALL,365.0,20.0
2026-07-02,V,2026-07-31,CALL,370.0,15.0
2026-07-02,V,2026-07-31,CALL,375.0,7.0
2026-07-02,V,2026-07-31,CALL,380.0,13.0
2026-07-02,V,2026-07-31,CALL,390.0,189.0
2026-07-02,V,2026-07-31,CALL,400.0,11.0
2026-07-02,V,2026-07-31,CALL,420.0,
2026-07-02,V,2026-07-31,PUT,190.0,16.0
2026-07-02,V,2026-07-31,PUT,195.0,1.0
2026-07-02,V,2026-07-31,PUT,200.0,4.0
2026-07-02,V,2026-07-31,PUT,205.0,102.0
2026-07-02,V,2026-07-31,PUT,210.0,520.0
2026-07-02,V,2026-07-31,PUT,215.0,855.0
2026-07-02,V,2026-07-31,PUT,220.0,460.0
2026-07-02,V,2026-07-31,PUT,225.0,45.0
2026-07-02,V,2026-07-31,PUT,235.0,58.0
2026-07-02,V,2026-07-31,PUT,255.0,18.0
2026-07-02,V,2026-07-31,PUT,260.0,32.0
2026-07-02,V,2026-07-31,PUT,265.0,10.0
2026-07-02,V,2026-07-31,PUT,270.0,16.0
2026-07-02,V,2026-07-31,PUT,275.0,8.0
2026-07-02,V,2026-07-31,PUT,280.0,1.0
2026-07-02,V,2026-07-31,PUT,285.0,1.0
2026-07-02,V,2026-07-31,PUT,290.0,2.0
2026-07-02,V,2026-07-31,PUT,295.0,50.0
2026-07-02,V,2026-07-31,PUT,300.0,8.0
2026-07-02,V,2026-07-31,PUT,305.0,4.0
2026-07-02,V,2026-07-31,PUT,310.0,14.0
2026-07-02,V,2026-07-31,PUT,315.0,73.0
2026-07-02,V,2026-07-31,PUT,320.0,3.0
2026-07-02,V,2026-07-31,PUT,325.0,32.0
2026-07-02,V,2026-07-31,PUT,330.0,3.0
2026-07-02,V,2026-07-31,PUT,335.0,39.0
2026-07-02,V,2026-07-31,PUT,340.0,1.0
2026-07-02,V,2026-07-31,PUT,345.0,1.0
2026-07-02,V,2026-07-31,PUT,350.0,4.0
2026-07-02,V,2026-07-31,PUT,360.0,3.0
2026-07-02,WMT,2026-07-31,CALL,80.0,1.0
2026-07-02,WMT,2026-07-31,CALL,100.0,26.0
2026-07-02,WMT,2026-07-31,CALL,105.0,8.0
2026-07-02,WMT,2026-07-31,CALL,106.0,4.0
2026-07-02,WMT,2026-07-31,CALL,107.0,69.0
2026-07-02,WMT,2026-07-31,CALL,108.0,186.0
2026-07-02,WMT,2026-07-31,CALL,110.0,950.0
2026-07-02,WMT,2026-07-31,CALL,112.0,67.0
2026-07-02,WMT,2026-07-31,CALL,113.0,195.0
2026-07-02,WMT,2026-07-31,CALL,114.0,23.0
2026-07-02,WMT,2026-07-31,CALL,115.0,463.0
2026-07-02,WMT,2026-07-31,CALL,116.0,203.0
2026-07-02,WMT,2026-07-31,CALL,117.0,44.0
2026-07-02,WMT,2026-07-31,CALL,118.0,19.0
2026-07-02,WMT,2026-07-31,CALL,119.0,133.0
2026-07-02,WMT,2026-07-31,CALL,120.0,1608.0
2026-07-02,WMT,2026-07-31,CALL,121.0,57.0
2026-07-02,WMT,2026-07-31,CALL,122.0,55.0
2026-07-02,WMT,2026-07-31,CALL,123.0,15.0
2026-07-02,WMT,2026-07-31,CALL,124.0,41.0
2026-07-02,WMT,2026-07-31,CALL,125.0,192.0
2026-07-02,WMT,2026-07-31,CALL,126.0,173.0
2026-07-02,WMT,2026-07-31,CALL,127.0,28.0
2026-07-02,WMT,2026-07-31,CALL,128.0,3.0
2026-07-02,WMT,2026-07-31,CALL,129.0,5.0
2026-07-02,WMT,2026-07-31,CALL,130.0,56.0
2026-07-02,WMT,2026-07-31,CALL,131.0,2.0
2026-07-02,WMT,2026-07-31,CALL,132.0,1.0
2026-07-02,WMT,2026-07-31,CALL,133.0,57.0
2026-07-02,WMT,2026-07-31,CALL,135.0,1.0
2026-07-02,WMT,2026-07-31,CALL,140.0,11.0
2026-07-02,WMT,2026-07-31,CALL,145.0,
2026-07-02,WMT,2026-07-31,PUT,80.0,
2026-07-02,WMT,2026-07-31,PUT,85.0,1.0
2026-07-02,WMT,2026-07-31,PUT,90.0,26.0
2026-07-02,WMT,2026-07-31,PUT,95.0,132.0
2026-07-02,WMT,2026-07-31,PUT,100.0,136.0
2026-07-02,WMT,2026-07-31,PUT,104.0,211.0
2026-07-02,WMT,2026-07-31,PUT,105.0,165.0
2026-07-02,WMT,2026-07-31,PUT,106.0,39.0
2026-07-02,WMT,2026-07-31,PUT,107.0,56.0
2026-07-02,WMT,2026-07-31,PUT,108.0,273.0
2026-07-02,WMT,2026-07-31,PUT,109.0,41.0
2026-07-02,WMT,2026-07-31,PUT,110.0,93.0
2026-07-02,WMT,2026-07-31,PUT,111.0,12.0
2026-07-02,WMT,2026-07-31,PUT,112.0,20.0
2026-07-02,WMT,2026-07-31,PUT,113.0,38.0
2026-07-02,WMT,2026-07-31,PUT,114.0,25.0
2026-07-02,WMT,2026-07-31,PUT,115.0,113.0
2026-07-02,WMT,2026-07-31,PUT,116.0,7.0
2026-07-02,WMT,2026-07-31,PUT,117.0,1.0
2026-07-02,WMT,2026-07-31,PUT,118.0,3.0
2026-07-02,WMT,2026-07-31,PUT,119.0,4.0
2026-07-02,WMT,2026-07-31,PUT,120.0,9.0
2026-07-02,WMT,2026-07-31,PUT,121.0,1.0
2026-07-02,WMT,2026-07-31,PUT,122.0,3.0
2026-07-02,WMT,2026-07-31,PUT,123.0,15.0
2026-07-02,WMT,2026-07-31,PUT,124.0,3.0
2026-07-02,WMT,2026-07-31,PUT,125.0,328.0
2026-07-02,WMT,2026-07-31,PUT,126.0,24.0
2026-07-02,WMT,2026-07-31,PUT,127.0,4.0
2026-07-02,WMT,2026-07-31,PUT,128.0,240.0
2026-07-02,WMT,2026-07-31,PUT,129.0,1.0
2026-07-02,WMT,2026-07-31,PUT,131.0,9.0
2026-07-02,XOM,2026-07-31,CALL,80.0,
2026-07-02,XOM,2026-07-31,CALL,120.0,
2026-07-02,XOM,2026-07-31,CALL,125.0,4.0
2026-07-02,XOM,2026-07-31,CALL,130.0,42.0
2026-07-02,XOM,2026-07-31,CALL,135.0,7.0
2026-07-02,XOM,2026-07-31,CALL,140.0,464.0
2026-07-02,XOM,2026-07-31,CALL,145.0,65.0
2026-07-02,XOM,2026-07-31,CALL,150.0,10.0
2026-07-02,XOM,2026-07-31,CALL,155.0,97.0
2026-07-02,XOM,2026-07-31,CALL,160.0,15.0
2026-07-02,XOM,2026-07-31,CALL,165.0,1.0
2026-07-02,XOM,2026-07-31,CALL,170.0,10.0
2026-07-02,XOM,2026-07-31,CALL,175.0,
2026-07-02,XOM,2026-07-31,PUT,95.0,28.0
2026-07-02,XOM,2026-07-31,PUT,100.0,2.0
2026-07-02,XOM,2026-07-31,PUT,105.0,9.0
2026-07-02,XOM,2026-07-31,PUT,110.0,4.0
2026-07-02,XOM,2026-07-31,PUT,115.0,5.0
2026-07-02,XOM,2026-07-31,PUT,120.0,8.0
2026-07-02,XOM,2026-07-31,PUT,125.0,19.0
2026-07-02,XOM,2026-07-31,PUT,130.0,50.0
2026-07-02,XOM,2026-07-31,PUT,135.0,19.0
2026-07-02,XOM,2026-07-31,PUT,140.0,8.0
2026-07-02,XOM,2026-07-31,PUT,145.0,1.0
2026-07-02,XOM,2026-07-31,PUT,150.0,49.0
2026-07-02,XOM,2026-07-31,PUT,155.0,2.0
2026-07-02,XOM,2026-07-31,PUT,160.0,
2026-07-02,XOM,2026-07-31,PUT,165.0,1.0
